GeneID,Name
LOC548621,548621 catalase	K03781 katE; catalase [EC:1.11.1.6]
LOC100888042,100888042 catalase-like	K03781 katE; catalase [EC:1.11.1.6]
LOC589691,589691 glycerol-3-phosphate phosphatase	K19269 PGP; phosphoglycolate phosphatase [EC:3.1.3.18 3.1.3.48]
LOC575497,575497 serine--pyruvate aminotransferase	K00830 AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]
LOC574926,574926 glutamine synthetase	K01915 glnA; glutamine synthetase [EC:6.3.1.2]
LOC593509,593509 serine hydroxymethyltransferase	K00600 glyA; glycine hydroxymethyltransferase [EC:2.1.2.1]
LOC754129,754129 serine hydroxymethyltransferase	K00600 glyA; glycine hydroxymethyltransferase [EC:2.1.2.1]
LOC578453,578453 glycine dehydrogenase (decarboxylating)	K00281 GLDC; glycine dehydrogenase [EC:1.4.4.2]
LOC579900,579900 aminomethyltransferase	K00605 gcvT; aminomethyltransferase [EC:2.1.2.10]
LOC576609,576609 uncharacterized protein LOC576609	K02437 gcvH; glycine cleavage system H protein
LOC100893526,100893526 putative hydroxypyruvate isomerase	K01816 hyi; hydroxypyruvate isomerase [EC:5.3.1.22]
LOC579934,579934 4-hydroxy-2-oxoglutarate aldolase	K18123 HOGA1; 4-hydroxy-2-oxoglutarate aldolase [EC:4.1.3.16]
LOC100893038,100893038 kynurenine formamidase	K01432 AFMID; arylformamidase [EC:3.5.1.9]
LOC752252,752252 kynurenine formamidase-like	K01432 AFMID; arylformamidase [EC:3.5.1.9]
LOC576970,576970 acyl-CoA synthetase short-chain family member 3	K01908 ACSS3; propionyl-CoA synthetase [EC:6.2.1.17]
LOC583728,583728 2-oxoisovalerate dehydrogenase subunit alpha	K00166 BCKDHA; 2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]
LOC592151,592151 2-oxoisovalerate dehydrogenase subunit beta	K00167 BCKDHB; 2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]
LOC582235,582235 lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex	K09699 DBT; 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]
LOC579817,579817 short-chain specific acyl-CoA dehydrogenase	K00248 ACADS; butyryl-CoA dehydrogenase [EC:1.3.8.1]
LOC580903,580903 peroxisomal acyl-coenzyme A oxidase 3	K00232 E1.3.3.6; acyl-CoA oxidase [EC:1.3.3.6]
LOC578168,578168 peroxisomal acyl-coenzyme A oxidase 1 isoform X3	K00232 E1.3.3.6; acyl-CoA oxidase [EC:1.3.3.6]
LOC580036,580036 peroxisomal acyl-coenzyme A oxidase 1-like	K00232 E1.3.3.6; acyl-CoA oxidase [EC:1.3.3.6]
LOC580963,580963 peroxisomal acyl-coenzyme A oxidase 3	K00232 E1.3.3.6; acyl-CoA oxidase [EC:1.3.3.6]
LOC585357,585357 trifunctional enzyme subunit alpha	K07515 HADHA; enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]
LOC588204,"588204 peroxisomal bifunctional enzyme isoform X1	K07514 EHHADH; enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]"
LOC753669,"753669 peroxisomal bifunctional enzyme-like isoform X1	K07514 EHHADH; enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]"
LOC586315,586315 3-hydroxyisobutyryl-CoA hydrolase	K05605 HIBCH; 3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4]
LOC754019,754019 malonyl-CoA decarboxylase	K01578 MLYCD; malonyl-CoA decarboxylase [EC:4.1.1.9]
LOC753309,753309 LOW QUALITY PROTEIN: malonyl-CoA decarboxylase	K01578 MLYCD; malonyl-CoA decarboxylase [EC:4.1.1.9]
LOC577656,577656 4-aminobutyrate aminotransferase	K13524 ABAT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22]
LOC584418,584418 ethylmalonyl-CoA decarboxylase	K18426 ECHDC1; ethylmalonyl-CoA/methylmalonyl-CoA decarboxylase [EC:4.1.1.94 4.1.1.-]
LOC578337,578337 methylmalonate-semialdehyde dehydrogenase [acylating]	K00140 mmsA; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
LOC582126,582126 hydroxyacyl-coenzyme A dehydrogenase	K00022 HADH; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
LOC100891330,100891330 acyl-coenzyme A synthetase ACSM3	K01896 ACSM; medium-chain acyl-CoA synthetase [EC:6.2.1.2]
LOC100891254,100891254 acyl-coenzyme A synthetase ACSM3	K01896 ACSM; medium-chain acyl-CoA synthetase [EC:6.2.1.2]
LOC752623,752623 acyl-coenzyme A synthetase ACSM3	K01896 ACSM; medium-chain acyl-CoA synthetase [EC:6.2.1.2]
LOC578357,578357 L-2-hydroxyglutarate dehydrogenase	K00109 L2HGDH; 2-hydroxyglutarate dehydrogenase [EC:1.1.99.2]
LOC579659,579659 glutamate decarboxylase 1 isoform X1	K01580 E4.1.1.15; glutamate decarboxylase [EC:4.1.1.15]
LOC584281,584281 uncharacterized protein LOC584281	K00139 ALDH5A1; succinate-semialdehyde dehydrogenase [EC:1.2.1.24]
LOC588907,588907 succinate-semialdehyde dehydrogenase	K00139 ALDH5A1; succinate-semialdehyde dehydrogenase [EC:1.2.1.24]
LOC578259,578259 hydroxymethylglutaryl-CoA synthase 1 isoform X1	K01641 E2.3.3.10; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
LOC756856,756856 hydroxymethylglutaryl-CoA lyase	K01640 E4.1.3.4; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
LOC589818,589818 succinyl-CoA:3-ketoacid coenzyme A transferase 1	K01027 OXCT; 3-oxoacid CoA-transferase [EC:2.8.3.5]
LOC590598,590598 acetoacetyl-CoA synthetase	K01907 AACS; acetoacetyl-CoA synthetase [EC:6.2.1.16]
LOC586067,586067 3-hydroxybutyrate dehydrogenase type 2	K00019 E1.1.1.30; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]
LOC590976,590976 D-beta-hydroxybutyrate dehydrogenase	K00019 E1.1.1.30; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]
LOC591736,591736 phosphatidylinositol 3-kinase catalytic subunit type 3	K00914 PIK3C3; phosphatidylinositol 3-kinase [EC:2.7.1.137]
LOC583980,583980 myotubularin-related protein 2 isoform X1	K18081 MTMR1_2; myotubularin-related protein 1/2 [EC:3.1.3.64 3.1.3.95]
LOC585727,585727 myotubularin-related protein 4	K18082 MTMR3_4; myotubularin-related protein 3/4 [EC:3.1.3.48 3.1.3.64 3.1.3.95]
LOC585290,585290 myotubularin-related protein 8	K18083 MTMR6_7_8; myotubularin-related protein 6/7/8 [EC:3.1.3.64 3.1.3.95]
LOC577354,577354 myotubularin-related protein 14 isoform X2	K18086 MTMR14; myotubularin-related protein 14 [EC:3.1.3.64 3.1.3.95]
LOC590935,590935 phosphatidylinositol 4-kinase alpha isoform X1	K00888 PI4KA; phosphatidylinositol 4-kinase A [EC:2.7.1.67]
LOC100891136,100891136 phosphatidylinositol 4-kinase beta	K19801 PI4KB; phosphatidylinositol 4-kinase B [EC:2.7.1.67]
LOC576348,576348 phosphatidylinositol 4-kinase type 2-beta	K13711 PI4K2; phosphatidylinositol 4-kinase type 2 [EC:2.7.1.67]
LOC100892512,100892512 phosphatidylinositide phosphatase SAC1-B	K21797 SAC1; phosphatidylinositol 4-phosphatase [EC:3.1.3.-]
LOC100893290,100893290 phosphatidylinositide phosphatase SAC2	K21798 SAC2; phosphatidylinositol 4-phosphatase [EC:3.1.3.-]
LOC579944,579944 phosphatidylinositol 4-phosphate 5-kinase type-1 beta isoform X1	K00889 PIP5K; 1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68]
LOC100890134,100890134 phosphatidylinositol 4-phosphate 5-kinase-like protein 1	K13712 PIP5KL1; phosphatidylinositol-4-phosphate 5-kinase-like protein 1 [EC:2.7.1.68]
LOC592451,592451 inositol polyphosphate 5-phosphatase OCRL isoform X1	K01099 INPP5B_F; inositol polyphosphate 5-phosphatase INPP5B/F [EC:3.1.3.36]
LOC105437790,105437790 uncharacterized protein LOC105437790	K20278 INPP5E; inositol polyphosphate 5-phosphatase INPP5E [EC:3.1.3.36]
LOC592337,592337 uncharacterized protein LOC592337	K20278 INPP5E; inositol polyphosphate 5-phosphatase INPP5E [EC:3.1.3.36]
LOC579866,579866 synaptojanin-1	K20279 SYNJ; synaptojanin [EC:3.1.3.36]
LOC588097,"588097 phosphatidylinositol 4	K00922 PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]"
LOC754280,"754280 phosphatidylinositol 4	K00922 PIK3CA_B_D; phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]"
LOC590938,"590938 phosphatidylinositol 3	K01110 PTEN; phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN [EC:3.1.3.16 3.1.3.48 3.1.3.67]"
LOC591554,"591554 phosphatidylinositol 3	K01110 PTEN; phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN [EC:3.1.3.16 3.1.3.48 3.1.3.67]"
LOC584901,"584901 phosphatidylinositol 3	K15909 SHIP2; phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase 2 [EC:3.1.3.86]"
LOC757115,"757115 phosphatidylinositol 3	K15909 SHIP2; phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase 2 [EC:3.1.3.86]"
LOC586734,586734 phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta	K00923 PIK3C2; phosphatidylinositol-4-phosphate 3-kinase [EC:2.7.1.154]
LOC579262,579262 inositol polyphosphate-4-phosphatase type I A isoform X1	K01109 INPP4; inositol polyphosphate-4-phosphatase [EC:3.1.3.66]
LOC579692,579692 1-phosphatidylinositol 3-phosphate 5-kinase	K00921 PIKFYVE; 1-phosphatidylinositol-3-phosphate 5-kinase [EC:2.7.1.150]
LOC591868,"591868 polyphosphoinositide phosphatase isoform X1	K22913 FIG4; phosphatidylinositol 3,5-bisphosphate 5-phosphatase [EC:3.1.3.-]"
LOC580595,580595 phosphatidylinositol 5-phosphate 4-kinase type-2 alpha isoform X1	K00920 PIP4K2; 1-phosphatidylinositol-5-phosphate 4-kinase [EC:2.7.1.149]
LOC587412,"587412 1-phosphatidylinositol 4	K05858 PLCB; phosphatidylinositol phospholipase C, beta [EC:3.1.4.11]"
LOC100888919,"100888919 1-phosphatidylinositol 4	K05858 PLCB; phosphatidylinositol phospholipase C, beta [EC:3.1.4.11]"
LOC100891267,"100891267 1-phosphatidylinositol 4	K05857 PLCD; phosphatidylinositol phospholipase C, delta [EC:3.1.4.11]"
LOC592193,"592193 1-phosphatidylinositol 4	K05860 PLCE; phosphatidylinositol phospholipase C, epsilon [EC:3.1.4.11]"
LOC579102,"579102 1-phosphatidylinositol 4	K01116 PLCG1; phosphatidylinositol phospholipase C, gamma-1 [EC:3.1.4.11]"
LOC583807,"583807 1-phosphatidylinositol 4	K01116 PLCG1; phosphatidylinositol phospholipase C, gamma-1 [EC:3.1.4.11]"
LOC578345,"578345 uncharacterized protein LOC578345 isoform X1	K19006 PLCH; phosphatidylinositol phospholipase C, eta [EC:3.1.4.11]"
LOC100891888,100891888 inositol monophosphatase 1	K01092 E3.1.3.25; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
LOC593468,593468 CDP-diacylglycerol--inositol 3-phosphatidyltransferase	K00999 CDIPT; CDP-diacylglycerol--inositol 3-phosphatidyltransferase [EC:2.7.8.11]
LOC583015,583015 CDP-diacylglycerol--inositol 3-phosphatidyltransferase	K00999 CDIPT; CDP-diacylglycerol--inositol 3-phosphatidyltransferase [EC:2.7.8.11]
LOC105436944,105436944 inositol-3-phosphate synthase 1-A-like	K01858 INO1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]
LOC584178,584178 inositol polyphosphate 1-phosphatase-like isoform X1	K01107 INPP1; inositol polyphosphate 1-phosphatase [EC:3.1.3.57]
LOC576800,576800 inositol polyphosphate-5-phosphatase A isoform X1	K01106 INPP5A; inositol polyphosphate 5-phosphatase INPP5A [EC:3.1.3.56]
LOC575498,575498 phosphatidylinositol 4	K24222 INPP5J_K; inositol polyphosphate 5-phosphatase INPP5J/K [EC:3.1.3.56]
LOC590949,590949 inositol-trisphosphate 3-kinase B	K00911 ITPK; 1D-myo-inositol-triphosphate 3-kinase [EC:2.7.1.127]
LOC580408,"580408 inositol-tetrakisphosphate 1-kinase	K00913 ITPK1; inositol-1,3,4-trisphosphate 5/6-kinase / inositol-tetrakisphosphate 1-kinase [EC:2.7.1.159 2.7.1.134]"
LOC576026,576026 inositol polyphosphate multikinase	K00915 IPMK; inositol-polyphosphate multikinase [EC:2.7.1.140 2.7.1.151]
LOC100890290,100890290 inositol-pentakisphosphate 2-kinase isoform X1	K10572 IPPK; inositol-pentakisphosphate 2-kinase [EC:2.7.1.158]
LOC100893698,100893698 uncharacterized protein LOC100893698	K00010 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
LOC763709,763709 uncharacterized protein LOC763709	K00010 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
LOC582178,582178 NADH-ubiquinone oxidoreductase 75 kDa subunit	K03934 NDUFS1; NADH dehydrogenase (ubiquinone) Fe-S protein 1 [EC:7.1.1.2]
LOC581848,581848 NADH dehydrogenase [ubiquinone] iron-sulfur protein 2	K03935 NDUFS2; NADH dehydrogenase (ubiquinone) Fe-S protein 2 [EC:7.1.1.2]
LOC585337,585337 NADH dehydrogenase [ubiquinone] iron-sulfur protein 3	K03936 NDUFS3; NADH dehydrogenase (ubiquinone) Fe-S protein 3 [EC:7.1.1.2]
LOC591737,591737 NADH dehydrogenase [ubiquinone] iron-sulfur protein 3	K03936 NDUFS3; NADH dehydrogenase (ubiquinone) Fe-S protein 3 [EC:7.1.1.2]
LOC100888952,100888952 NADH dehydrogenase [ubiquinone] iron-sulfur protein 4	K03937 NDUFS4; NADH dehydrogenase (ubiquinone) Fe-S protein 4
LOC100892853,100892853 NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	K03938 NDUFS5; NADH dehydrogenase (ubiquinone) Fe-S protein 5
LOC754972,754972 NADH dehydrogenase [ubiquinone] iron-sulfur protein 6	K03939 NDUFS6; NADH dehydrogenase (ubiquinone) Fe-S protein 6
LOC574929,574929 uncharacterized protein LOC574929	K03940 NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2]
LOC587821,587821 NADH-ubiquinone oxidoreductase subunit 8	K03941 NDUFS8; NADH dehydrogenase (ubiquinone) Fe-S protein 8 [EC:7.1.1.2]
LOC586214,586214 NADH dehydrogenase [ubiquinone] flavoprotein 1	K03942 NDUFV1; NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:7.1.1.2]
LOC577933,577933 NADH dehydrogenase [ubiquinone] flavoprotein 2	K03943 NDUFV2; NADH dehydrogenase (ubiquinone) flavoprotein 2 [EC:7.1.1.2]
LOC105444460,105444460 uncharacterized protein LOC105444460	K03944 NDUFV3; NADH dehydrogenase (ubiquinone) flavoprotein 3
LOC585599,585599 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	K03949 NDUFA5; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5
LOC587789,587789 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	K03950 NDUFA6; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 6
LOC756564,756564 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	K03951 NDUFA7; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 7
LOC585016,585016 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8	K03952 NDUFA8; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 8
LOC581703,581703 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9	K03953 NDUFA9; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9
LOC587619,587619 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10	K03954 NDUFA10; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 10
LOC100889221,"100889221 uncharacterized protein LOC100889221	K03955 NDUFAB1; NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1, acyl-carrier protein"
LOC583405,583405 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11	K03956 NDUFA11; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 11
LOC581375,581375 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	K11352 NDUFA12; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 12
LOC589293,589293 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	K11353 NDUFA13; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 13
LOC578310,578310 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	K03959 NDUFB3; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 3
LOC105446793,105446793 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4-like	K03960 NDUFB4; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 4
LOC582177,582177 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5	K03961 NDUFB5; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 5
LOC752983,752983 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6	K03962 NDUFB6; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 6
LOC578949,578949 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	K03963 NDUFB7; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 7
LOC591836,591836 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8	K03964 NDUFB8; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 8
LOC764373,764373 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9	K03965 NDUFB9; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 9
LOC586459,586459 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	K03966 NDUFB10; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 10
LOC582727,582727 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11	K11351 NDUFB11; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 11
LOC593840,593840 NADH dehydrogenase [ubiquinone] 1 subunit C2	K03968 NDUFC2; NADH dehydrogenase (ubiquinone) 1 subunit C2
LOC580369,580369 cytochrome b-c1 complex subunit Rieske	K00411 UQCRFS1; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
LOC586686,586686 cytochrome c1	K00413 CYC1; ubiquinol-cytochrome c reductase cytochrome c1 subunit
LOC584954,584954 cytochrome b-c1 complex subunit 2	K00415 QCR2; ubiquinol-cytochrome c reductase core subunit 2
LOC590393,590393 cytochrome b-c1 complex subunit 6	K00416 QCR6; ubiquinol-cytochrome c reductase subunit 6
LOC586030,586030 cytochrome b-c1 complex subunit 7	K00417 QCR7; ubiquinol-cytochrome c reductase subunit 7
LOC764350,764350 LOW QUALITY PROTEIN: cytochrome b-c1 complex subunit 8-like	K00418 QCR8; ubiquinol-cytochrome c reductase subunit 8
LOC580927,580927 protoheme IX farnesyltransferase	K02257 COX10; heme o synthase [EC:2.5.1.141]
LOC591899,591899 cytochrome c oxidase subunit 4 isoform 1	K02263 COX4; cytochrome c oxidase subunit 4
LOC579345,579345 cytochrome c oxidase subunit 5A	K02264 COX5A; cytochrome c oxidase subunit 5a
LOC581274,581274 cytochrome c oxidase subunit 5B	K02265 COX5B; cytochrome c oxidase subunit 5b
LOC585298,585298 cytochrome c oxidase subunit 6A	K02266 COX6A; cytochrome c oxidase subunit 6a
LOC580629,580629 cytochrome c oxidase subunit 6B1	K02267 COX6B; cytochrome c oxidase subunit 6b
LOC587578,587578 cytochrome c oxidase subunit 7A1	K02270 COX7A; cytochrome c oxidase subunit 7a
LOC753740,753740 uncharacterized protein LOC753740	K02270 COX7A; cytochrome c oxidase subunit 7a
LOC579165,579165 cytochrome c oxidase assembly protein COX11	K02258 COX11; cytochrome c oxidase assembly protein subunit 11
LOC100893646,100893646 cytochrome c oxidase assembly protein COX11	K02258 COX11; cytochrome c oxidase assembly protein subunit 11
LOC575210,575210 cytochrome c oxidase assembly protein COX15 homolog	K02259 COX15; heme a synthase [EC:1.17.99.9]
LOC373382,373382 mitochondrial ATP synthase alpha subunit precursor	K02132 ATPeF1A; F-type H+-transporting ATPase subunit alpha
LOC548622,548622 ATP synthase beta subunit	K02133 ATPeF1B; F-type H+-transporting ATPase subunit beta [EC:7.1.2.2]
LOC579085,579085 ATP synthase subunit gamma	K02136 ATPeF1G; F-type H+-transporting ATPase subunit gamma
LOC576006,576006 ATP synthase subunit delta	K02134 ATPeF1D; F-type H+-transporting ATPase subunit delta
LOC587430,587430 ATP synthase subunit O	K02137 ATPeF0O; F-type H+-transporting ATPase subunit O
LOC579751,579751 ATP synthase F(0) complex subunit B1	K02127 ATPeF0B; F-type H+-transporting ATPase subunit b
LOC583818,583818 ATP synthase F(0) complex subunit C2	K02128 ATPeF0C; F-type H+-transporting ATPase subunit c
LOC591328,591328 ATP synthase subunit d	K02138 ATPeF0D; F-type H+-transporting ATPase subunit d
LOC105445861,105445861 ATP synthase subunit f	K02130 ATPeF0F; F-type H+-transporting ATPase subunit f
LOC579414,579414 ATP synthase subunit g	K02140 ATPeFG; F-type H+-transporting ATPase subunit g
LOC580821,580821 ATP synthase-coupling factor 6	K02131 ATPeF0F6; F-type H+-transporting ATPase subunit 6
LOC593614,593614 V-type proton ATPase catalytic subunit A	K02145 ATPeV1A; V-type H+-transporting ATPase subunit A [EC:7.1.2.2]
LOC589417,589417 V-type proton ATPase subunit B	K02147 ATPeV1B; V-type H+-transporting ATPase subunit B
LOC764771,764771 V-type proton ATPase subunit C	K02148 ATPeV1C; V-type H+-transporting ATPase subunit C
LOC581267,581267 V-type proton ATPase subunit D	K02149 ATPeV1D; V-type H+-transporting ATPase subunit D
LOC594178,594178 V-type proton ATPase subunit E isoform X1	K02150 ATPeV1E; V-type H+-transporting ATPase subunit E
LOC575822,575822 V-type proton ATPase subunit F	K02151 ATPeV1F; V-type H+-transporting ATPase subunit F
LOC591262,591262 V-type proton ATPase subunit G	K02152 ATPeV1G; V-type H+-transporting ATPase subunit G
LOC752744,752744 V-type proton ATPase subunit H-like	K02144 ATPeV1H; V-type H+-transporting ATPase subunit H
LOC578518,578518 V-type proton ATPase 116 kDa subunit a	K02154 ATPeV0A; V-type H+-transporting ATPase subunit a
LOC100893129,100893129 V-type proton ATPase 116 kDa subunit a	K02154 ATPeV0A; V-type H+-transporting ATPase subunit a
LOC586400,586400 V-type proton ATPase 116 kDa subunit a isoform X1	K02154 ATPeV0A; V-type H+-transporting ATPase subunit a
LOC593221,593221 V-type proton ATPase 16 kDa proteolipid subunit	K02155 ATPeV0C; V-type H+-transporting ATPase 16kDa proteolipid subunit
LOC585744,585744 V-type proton ATPase 21 kDa proteolipid subunit	K03661 ATPeV0B; V-type H+-transporting ATPase 21kDa proteolipid subunit
LOC574666,574666 V-type proton ATPase subunit d 1	K02146 ATPeV0D; V-type H+-transporting ATPase subunit d
LOC753676,753676 V-type proton ATPase subunit e 2	K02153 ATPeV0E; V-type H+-transporting ATPase subunit e
LOC589255,589255 V-type proton ATPase subunit S1	K03662 ATPeVS1; V-type H+-transporting ATPase S1 subunit
LOC593891,593891 V-type proton ATPase subunit S1	K03662 ATPeVS1; V-type H+-transporting ATPase S1 subunit
